kingdom,phylum,class,order,family,genus,species,commonname
Animalia,Chordata,Reptilia,Squamata,Viperidae,Echis,coloratus,Palestine saw-scaled viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Eristicophis,macmahonii,Mcmahon's viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Gloydius,blomhoffii,Japanese mamushi
Animalia,Chordata,Reptilia,Squamata,Viperidae,Lachesis,muta,Bushmaster
Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,lebetina,Bluntnose viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Ophryacus,melanurus,Black-tailed montane pit viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Ophryacus,undulatus,Mexican horned pit viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Ovophis,okinavensis,Okinawan habu
Animalia,Chordata,Reptilia,Squamata,Viperidae,Pseudocerastes,persicus,Persian horned viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,catenatus,Massasauga
Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,miliarius,Pigmy rattlesnake
Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,ravus,Pygmy rattlesnake
Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,albolabris,White-lipped tree viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,flavoviridis,Yellow-spotted pit viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,gramineus,Indian green tree viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,popeorum,Pope's pit viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,stejnegeri,Stejneger's pit viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,ammodytes,Long-nosed viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,aspis,Asp viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,berus,Northern palaearctic viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,latastei,Lataste's viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,raddei,Armenian viper
Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,xanthina,Palestine viper
Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Lepidophyma,flavimaculatum,Yellow-spotted night lizard
Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Xantusia,henshawi,Granite night lizard
Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Xantusia,riversiana,Island night lizard
Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Xantusia,vigilis,Desert night lizard
Animalia,Chordata,Reptilia,Squamata,Xenopeltidae,Xenopeltis,unicolor,Sunbeam snake
Animalia,Chordata,Reptilia,Squamata,Xenophidia,Dispholidus,typus,Boomslang
Animalia,Chordata,Reptilia,Testudines,Carettochelyidae,Carettochelys,insculpta,Pignose turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Chelodina,longicollis,Common snake-necked turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Chelodina,oblonga,Oblong snakeneck turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Chelus,fimbriatus,Mata mata
Animalia,Chordata,Reptilia,Testudines,Chelidae,Elseya,dentata,Northern Australian snapping turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Emydura,krefftii,Krefft's river turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Emydura,macquarii,Macquarie turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Mesoclemmys,dahli,Dahl's toad-headed turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Myuchelys,latisternum,Serrated snapping turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Phrynops,geoffroanus,Geoffrey's sideneck turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Phrynops,hilarii,Hilaire's side-necked turtle
Animalia,Chordata,Reptilia,Testudines,Chelidae,Platemys,platycephala,Twistneck turtle
Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,caretta,Loggerhead sea turtle
Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green sea turtle
Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys,imbricata,Hawksbill
Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,kempii,Atlantic ridley
Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Common snapping turtle
Animalia,Chordata,Reptilia,Testudines,Chelydridae,Macrochelys,temminckii,Alligator snapping turtle
Animalia,Chordata,Reptilia,Testudines,Dermatemydidae,Dermatemys,mawii,Central american river turtle
Animalia,Chordata,Reptilia,Testudines,Dermochelyidae,Dermochelys,coriacea,Leatherback sea turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,Southwestern pond turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Chrysemys,picta,Painted turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Clemmys,guttata,Spotted turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Deirochelys,reticularia,Chicken turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Emydoidea,blandingii,Blanding's turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Emys,orbicularis,European pond turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Glyptemys,insculpta,Wood turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Glyptemys,muhlenbergii,Bog turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,barbouri,Barbour's map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,caglei,Cagle's map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,geographica,Common map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,nigrinoda,Black-knobbed map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,oculifera,Ringed map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,pseudogeographica,Mississippi map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,pulchra,Alabama map turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Malaclemys,terrapin,Diamondback terrapin
Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,concinna,River cooter
Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,nelsoni,Florida red-bellied turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,rubriventris,Northern red-bellied cooter
Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,carolina,Eastern box turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,coahuila,Coahuilan box turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,nelsoni,Spotted box turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Terrapene,ornata,Ornate box turtle
Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,decorata,Hispaniolan slider
Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,scripta,Common slider
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Batagur,baska,Indian batagur terrapin
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Cuora,amboinensis,Southeast Asian box turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Cuora,flavomarginata,Yellow-margined box turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Cuora,trifasciata,Chinese three-striped box turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Cyclemys,dentata,Asian leaf turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Geoclemys,hamiltonii,Indian black pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Hardella,thurjii,Crowned river turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,annandalii,Yellow-headed temple turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,grandis,Giant asian pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Heosemys,spinosa,Spiny turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Malayemys,subtrijuga,Malayan snail-eating turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,annamensis,Annam leaf turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,caspica,Caspian turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,japonica,Japanese pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,leprosa,Spanish pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,mutica,Yellow pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,nigricans,Red-necked pond turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,reevesii,Reeves' turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,sinensis,Chinese stripe-necked turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Melanochelys,trijuga,Indian black turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Notochelys,platynota,Malayan flat-shelled turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Pangshura,smithii,Brown roofed turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Pangshura,tecta,Indian roofed turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Rhinoclemmys,areolata,Furrowed wood turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Rhinoclemmys,pulcherrima,Painted wood turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Rhinoclemmys,rubida,Mexican spotted wood turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Sacalia,bealei,Beal's eyed turtle
Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Siebenrockiella,crassicollis,Thick-necked turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Claudius,angustatus,Narrow-bridged musk turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,baurii,Striped mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,herrerai,Herrera's mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,integrum,Mexican mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,leucostomum,White-lipped mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,scorpioides,Scorpion mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,sonoriense,Sonoran mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,subrubrum,Common mud turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Staurotypus,salvinii,Pacific Coast giant musk turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Staurotypus,triporcatus,Mexican giant musk turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,carinatus,Keel-backed musk turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,minor,Loggerhead musk turtle
Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Sternotherus,odoratus,Stinkpot
Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelomedusa,subrufa,Helmeted turtle
Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelusios,castaneus,West African mud turtle
Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelusios,subniger,East African black mud turtle
Animalia,Chordata,Reptilia,Testudines,Platysternidae,Platysternon,megacephalum,Big-headed turtle
Animalia,Chordata,Reptilia,Testudines,Podocnemididae,Podocnemis,erythrocephala,Red-headed Amazon side-neck turtle
Animalia,Chordata,Reptilia,Testudines,Podocnemididae,Podocnemis,expansa,South American river turtle
Animalia,Chordata,Reptilia,Testudines,Podocnemididae,Podocnemis,unifilis,Yellow-spotted river turtle
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Aldabrachelys,gigantea,Aldabra tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Astrochelys,radiata,Radiated tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Centrochelys,sulcata,African spurred tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,carbonaria,Red-footed tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,denticulata,Yellow-footed tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chelonoidis,nigra,Galapagos tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,elegans,Indian star tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,agassizii,Desert tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,berlandieri,Berlandier's tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,Gopher tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Homopus,areolatus,Parrot-beaked tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,elongata,Elongated tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Indotestudo,forstenii,Travancore tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,belliana,Hingeback tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,erosa,Serrated forest hingeback tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Malacochersus,tornieri,Pancake tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Manouria,emys,East Indian upland tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Stigmochelys,pardalis,Leopard tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,graeca,Mediterranean spur-thighed tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,hermanni,Hermann's tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,kleinmanni,Egyptian tortoise
Animalia,Chordata,Reptilia,Testudines,Testudinidae,Testudo,marginata,Marginated tortoise
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Apalone,ferox,Florida softshell turtle
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Apalone,mutica,Smooth softshell turtle
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Apalone,spinifera,Spiny softshell turtle
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Lissemys,punctata,Indian flapshell turtle
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Palea,steindachneri,Wattle-necked softshell turtle
Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,triunguis,African softshell turtle
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,anguilla,European eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,australis,Shortfin eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,bicolor,Indonesian shortfin eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,dieffenbachii,New Zealand longfin eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,marmorata,Marbled eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,mossambica,African longfin eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,nebulosa,Long-finned eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,reinhardtii,Speckled longfin eel
Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,rostrata,American eel
Animalia,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherina,presbyter,Sand smelt
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Atherinops,affinis,Topsmelt
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Atherinopsis,californiensis,Jacksmelt
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Labidesthes,sicculus,Brook silverside
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Leuresthes,tenuis,California grunion
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Menidia,beryllina,Inland silverside
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Menidia,extensa,Waccamaw silverside
Animalia,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Menidia,menidia,Atlantic silverside
Animalia,Chordata,Teleostei,Aulopiformes,Synodontidae,Trachinocephalus,myops,Snakefish
Animalia,Chordata,Teleostei,Beloniformes,Adrianichthyidae,Oryzias,latipes,Japanese medaka
Animalia,Chordata,Teleostei,Beloniformes,Hemiramphidae,Hyporhamphus,melanochir,Dusky sea garfish
Animalia,Chordata,Teleostei,Beloniformes,Scomberesocidae,Cololabis,saira,Pacific saury
Animalia,Chordata,Teleostei,Beryciformes,Berycidae,Beryx,splendens,Alfonsino
Animalia,Chordata,Teleostei,Beryciformes,Trachichthyidae,Hoplostethus,atlanticus,Orange roughy
Animalia,Chordata,Teleostei,Beryciformes,Trachichthyidae,Hoplostethus,mediterraneus,Mediterranean redfish
Animalia,Chordata,Teleostei,Characiformes,Alestiidae,Brycinus,imberi,Spot-tail
Animalia,Chordata,Teleostei,Characiformes,Alestiidae,Brycinus,macrolepidotus,Silversides
Animalia,Chordata,Teleostei,Characiformes,Alestiidae,Hydrocynus,vittatus,Tiger fish
Animalia,Chordata,Teleostei,Characiformes,Alestiidae,Micralestes,acutidens,Sharptooth tetra
Animalia,Chordata,Teleostei,Characiformes,Characidae,Astyanax,bimaculatus,Twospot astyanax
Animalia,Chordata,Teleostei,Characiformes,Characidae,Piaractus,brachypomus,Pirapitinga
Animalia,Chordata,Teleostei,Characiformes,Citharinidae,Distichodus,niloticus,Nile distichodus
Animalia,Chordata,Teleostei,Characiformes,Hepsetidae,Hepsetus,odoe,Pike characid
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,aestivalis,Blueback shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,agone,Twaite shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,alabamae,Alabama shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,alosa,Alice shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,caspia,Caspian shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,chrysochloris,Blue herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,macedonica,Macedonia shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,maeotica,Black sea shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,pontica,Pontic shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,pseudoharengus,Alewife
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Alosa,sapidissima,American shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Amblygaster,sirm,Spotted sardinella
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,pallasii,Pacific herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupeonella,cultriventris,Black sea sprat
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Dorosoma,cepedianum,American gizzard shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Dorosoma,petenense,Threadfin shad
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Escualosa,thoracata,White sardine
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Gilchristella,aestuaria,Gilchrist's round herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Harengula,jaguana,Scaled herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Potamalosa,richmondia,Australian freshwater herring
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sardina,pilchardus,True sardine
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sardinella,aurita,Round sardinella
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sardinella,gibbosa,Goldstripe sardinella
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sardinella,longiceps,Indian oil sardine
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sardinops,sagax,Pacific sardine
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Sprattus,sprattus,European sprat
Animalia,Chordata,Teleostei,Clupeiformes,Clupeidae,Tenualosa,toli,Toli shad
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Anchoa,compressa,Deepbody anchovy
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Cetengraulis,mysticetus,Anchoveta
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,australis,Australian anchovy
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,encrasicolus,European anchovy
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,japonicus,Japanese anchovy
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,mordax,Californian anchoveta
Animalia,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,ringens,Peruvian anchoveta
Animalia,Chordata,Teleostei,Cypriniformes,Balitoridae,Barbatula,barbatula,Stone loach
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Carpiodes,carpio,River carpsucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Carpiodes,cyprinus,Quillback
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Carpiodes,velifer,Highfin carpsucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,catostomus,Longnose sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,commersonii,White sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,macrocheilus,Largescale sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,microps,Modoc sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,occidentalis,Sacramento sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,platyrhynchus,Mountain sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,rimiculus,Klamath smallscale sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Catostomus,tahoensis,Tahoe sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Chasmistes,cujus,Cui-ui
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Chasmistes,liorus,June sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Cycleptus,elongatus,Blue sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Cycleptus,meridionalis,Southeastern blue sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Deltistes,luxatus,Lost river sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Erimyzon,oblongus,Creek chubsucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Hypentelium,nigricans,Northern hog sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Hypentelium,roanokense,Roanoke hog sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Ictiobus,bubalus,Smallmouth buffalo
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Ictiobus,cyprinellus,Bigmouth buffalo
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Ictiobus,niger,Black buffalo
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Minytrema,melanops,Spotted sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,anisurum,Silver redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,breviceps,Hookfin redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,carinatum,River redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,duquesnii,Black redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,erythrurum,Golden redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Moxostoma,macrolepidotum,Shorthead redhorse
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Thoburnia,atripinnis,Blackfin sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Thoburnia,hamiltoni,Rustyside sucker
Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Thoburnia,rhothoeca,Torrent sucker
Animalia,Chordata,Teleostei,Cypriniformes,Cobitidae,Misgurnus,fossilis,Loach
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Abramis,brama,Bream
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Aspius,aspius,Asp
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Barbus,bynni,Barb
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Barbus,mattozi,Papermouth
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Barbus,treurensis,Treur barb
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Campostoma,oligolepis,Largescale stoneroller
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Carassius,auratus,Goldfish
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Chondrostoma,nasus,Sneep
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Chrosomus,cumberlandensis,Blackside dace
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Chrosomus,eos,Northern redbelly dace
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Chrosomus,erythrogaster,Southern redbelly dace
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Chrosomus,neogaeus,Finescale dace
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Clinostomus,elongatus,Redside dace
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Couesius,plumbeus,Lake chub
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Ctenopharyngodon,idella,Silver orfe
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinella,analostana,Satinfin shiner
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinella,galactura,Whitetail shiner
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinella,lutrensis,Red shiner
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinella,spiloptera,Spotfin shiner
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinella,whipplei,Steelcolor shiner
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinus,carpio,Common carp
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Danio,rerio,Zebra danio or zebrafish
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Exoglossum,laurae,Tonguetied minnow
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Exoglossum,maxillingua,Cutlip minnow
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Gila,orcuttii,Arroyo chub
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Gila,robusta,Roundtail chub
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Gobio,gobio,Gudgeon
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Labeo,altivelis,Rednose labeo
Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Labeo,rohita,Rohu
